%Time(s.),X-Position (x[2]),Y-Position (x[1]),Input u
1.23310000e+02,-1.49322265e+00,1.03058613e+00,4.98793079e-01
1.23320000e+02,-1.48289443e+00,1.03918175e+00,4.98756258e-01
1.23330000e+02,-1.47248039e+00,1.04778212e+00,4.98719438e-01
1.23340000e+02,-1.46198050e+00,1.05638915e+00,4.98682619e-01
1.23350000e+02,-1.45139467e+00,1.06500473e+00,4.98645802e-01
1.23360000e+02,-1.44072280e+00,1.07363071e+00,4.98608986e-01
1.23370000e+02,-1.42996478e+00,1.08226891e+00,4.98572172e-01
1.23380000e+02,-1.41912049e+00,1.09092114e+00,4.98535360e-01
1.23390000e+02,-1.40818977e+00,1.09958916e+00,4.98498549e-01
1.23400000e+02,-1.39717246e+00,1.10827468e+00,4.98461739e-01
1.23410000e+02,-1.38606837e+00,1.11697943e+00,4.98424931e-01
1.23420000e+02,-1.37487730e+00,1.12570505e+00,4.98388124e-01
1.23430000e+02,-1.36359905e+00,1.13445321e+00,4.98351319e-01
1.23440000e+02,-1.35223336e+00,1.14322549e+00,4.98314515e-01
1.23450000e+02,-1.34078000e+00,1.15202349e+00,4.98277713e-01
1.23460000e+02,-1.32923871e+00,1.16084875e+00,4.98240912e-01
1.23470000e+02,-1.31760919e+00,1.16970278e+00,4.98204113e-01
1.23480000e+02,-1.30589116e+00,1.17858707e+00,4.98167315e-01
1.23490000e+02,-1.29408431e+00,1.18750307e+00,4.98130519e-01
1.23500000e+02,-1.28218831e+00,1.19645220e+00,4.98093724e-01
1.23510000e+02,-1.27020283e+00,1.20543585e+00,4.98056931e-01
1.23520000e+02,-1.25812751e+00,1.21445538e+00,4.98020139e-01
1.23530000e+02,-1.24596199e+00,1.22351210e+00,4.97983349e-01
1.23540000e+02,-1.23370590e+00,1.23260731e+00,4.97946560e-01
1.23550000e+02,-1.22135884e+00,1.24174226e+00,4.97909773e-01
1.23560000e+02,-1.20892040e+00,1.25091816e+00,4.97872987e-01
1.23570000e+02,-1.19639019e+00,1.26013621e+00,4.97836203e-01
1.23580000e+02,-1.18376776e+00,1.26939753e+00,4.97799420e-01
1.23590000e+02,-1.17105268e+00,1.27870324e+00,4.97762638e-01
1.23600000e+02,-1.15824450e+00,1.28805441e+00,4.97725858e-01
1.23610000e+02,-1.14534277e+00,1.29745207e+00,4.97689080e-01
1.23620000e+02,-1.13234701e+00,1.30689719e+00,4.97652303e-01
1.23630000e+02,-1.11925675e+00,1.31639072e+00,4.97615528e-01
1.23640000e+02,-1.10607150e+00,1.32593357e+00,4.97578754e-01
1.23650000e+02,-1.09279076e+00,1.33552658e+00,4.97541981e-01
1.23660000e+02,-1.07941403e+00,1.34517056e+00,4.97505210e-01
1.23670000e+02,-1.06594079e+00,1.35486628e+00,4.97468441e-01
1.23680000e+02,-1.05237053e+00,1.36461443e+00,4.97431673e-01
1.23690000e+02,-1.03870272e+00,1.37441568e+00,4.97394906e-01
1.23700000e+02,-1.02493682e+00,1.38427062e+00,4.97358141e-01
1.23710000e+02,-1.01107230e+00,1.39417981e+00,4.97321378e-01
1.23720000e+02,-9.97108608e-01,1.40414374e+00,4.97284615e-01
1.23730000e+02,-9.83045204e-01,1.41416282e+00,4.97247855e-01
1.23740000e+02,-9.68881532e-01,1.42423744e+00,4.97211096e-01
1.23750000e+02,-9.54617037e-01,1.43436788e+00,4.97174338e-01
1.23760000e+02,-9.40251160e-01,1.44455438e+00,4.97137582e-01
1.23770000e+02,-9.25783341e-01,1.45479711e+00,4.97100827e-01
1.23780000e+02,-9.11213018e-01,1.46509615e+00,4.97064074e-01
1.23790000e+02,-8.96539629e-01,1.47545153e+00,4.97027322e-01
1.23800000e+02,-8.81762611e-01,1.48586317e+00,4.96990572e-01
1.23810000e+02,-8.66881405e-01,1.49633094e+00,4.96953824e-01
1.23820000e+02,-8.51895450e-01,1.50685460e+00,4.96917076e-01
1.23830000e+02,-8.36804192e-01,1.51743383e+00,4.96880331e-01
1.23840000e+02,-8.21607076e-01,1.52806822e+00,4.96843586e-01
1.23850000e+02,-8.06303556e-01,1.53875727e+00,4.96806843e-01
1.23860000e+02,-7.90893088e-01,1.54950038e+00,4.96770102e-01
1.23870000e+02,-7.75375136e-01,1.56029682e+00,4.96733362e-01
1.23880000e+02,-7.59749173e-01,1.57114580e+00,4.96696624e-01
1.23890000e+02,-7.44014678e-01,1.58204638e+00,4.96659887e-01
1.23900000e+02,-7.28171141e-01,1.59299752e+00,4.96623152e-01
1.23910000e+02,-7.12218064e-01,1.60399806e+00,4.96586418e-01
1.23920000e+02,-6.96154960e-01,1.61504672e+00,4.96549685e-01
1.23930000e+02,-6.79981356e-01,1.62614208e+00,4.96512954e-01
1.23940000e+02,-6.63696793e-01,1.63728260e+00,4.96476225e-01
1.23950000e+02,-6.47300828e-01,1.64846659e+00,4.96439497e-01
1.23960000e+02,-6.30793038e-01,1.65969222e+00,4.96402771e-01
1.23970000e+02,-6.14173015e-01,1.67095752e+00,4.96366046e-01
1.23980000e+02,-5.97440376e-01,1.68226036e+00,4.96329322e-01
1.23990000e+02,-5.80594756e-01,1.69359845e+00,4.96292600e-01
1.24000000e+02,-5.63635816e-01,1.70496934e+00,4.96255879e-01
1.24010000e+02,-5.46563241e-01,1.71637041e+00,4.96219160e-01
1.24020000e+02,-5.29376744e-01,1.72779886e+00,4.96182443e-01
1.24030000e+02,-5.12076066e-01,1.73925172e+00,4.96145727e-01
1.24040000e+02,-4.94660981e-01,1.75072582e+00,4.96109012e-01
1.24050000e+02,-4.77131291e-01,1.76221783e+00,4.96072299e-01
1.24060000e+02,-4.59486836e-01,1.77372417e+00,4.96035587e-01
1.24070000e+02,-4.41727492e-01,1.78524111e+00,4.95998877e-01
1.24080000e+02,-4.23853172e-01,1.79676469e+00,4.95962168e-01
1.24090000e+02,-4.05863831e-01,1.80829072e+00,4.95925461e-01
1.24100000e+02,-3.87759466e-01,1.81981482e+00,4.95888755e-01
1.24110000e+02,-3.69540119e-01,1.83133236e+00,4.95852051e-01
1.24120000e+02,-3.51205880e-01,1.84283850e+00,4.95815348e-01
1.24130000e+02,-3.32756888e-01,1.85432815e+00,4.95778647e-01
1.24140000e+02,-3.14193334e-01,1.86579598e+00,4.95741947e-01
1.24150000e+02,-2.95515464e-01,1.87723642e+00,4.95705249e-01
1.24160000e+02,-2.76723578e-01,1.88864364e+00,4.95668552e-01
1.24170000e+02,-2.57818040e-01,1.90001157e+00,4.95631856e-01
1.24180000e+02,-2.38799273e-01,1.91133385e+00,4.95595162e-01
1.24190000e+02,-2.19667765e-01,1.92260388e+00,4.95558470e-01
1.24200000e+02,-2.00424072e-01,1.93381478e+00,4.95521779e-01
1.24210000e+02,-1.81068819e-01,1.94495941e+00,4.95485090e-01
1.24220000e+02,-1.61602706e-01,1.95603033e+00,4.95448402e-01
1.24230000e+02,-1.42026505e-01,1.96701984e+00,4.95411715e-01
1.24240000e+02,-1.22341069e-01,1.97791995e+00,4.95375030e-01
1.24250000e+02,-1.02547331e-01,1.98872239e+00,4.95338346e-01
1.24260000e+02,-8.26463085e-02,1.99941860e+00,4.95301664e-01
1.24270000e+02,-6.26391058e-02,2.00999974e+00,4.95264984e-01
1.24280000e+02,-4.25269167e-02,2.02045667e+00,4.95228305e-01
1.24290000e+02,-2.23110275e-02,2.03077999e+00,4.95191627e-01
1.24300000e+02,-1.99281993e-03,2.04095998e+00,4.95154951e-01
1.24310000e+02,1.84262258e-02,2.05098666e+00,4.95118276e-01
1.24320000e+02,3.89445287e-02,2.06084976e+00,4.95081603e-01
1.24330000e+02,5.95604036e-02,2.07053874e+00,4.95044931e-01
1.24340000e+02,8.02720590e-02,2.08004278e+00,4.95008261e-01
1.24350000e+02,1.01077594e-01,2.08935078e+00,4.94971592e-01
1.24360000e+02,1.21974995e-01,2.09845140e+00,4.94934925e-01
1.24370000e+02,1.42962136e-01,2.10733302e+00,4.94898259e-01
1.24380000e+02,1.64036770e-01,2.11598380e+00,4.94861595e-01
1.24390000e+02,1.85196535e-01,2.12439165e+00,4.94824932e-01
1.24400000e+02,2.06438945e-01,2.13254423e+00,4.94788270e-01
1.24410000e+02,2.27761389e-01,2.14042902e+00,4.94751610e-01
1.24420000e+02,2.49161131e-01,2.14803329e+00,4.94714952e-01
1.24430000e+02,2.70635307e-01,2.15534409e+00,4.94678295e-01
1.24440000e+02,2.92180924e-01,2.16234833e+00,4.94641640e-01
1.24450000e+02,3.13794855e-01,2.16903276e+00,4.94604986e-01
1.24460000e+02,3.35473841e-01,2.17538398e+00,4.94568333e-01
1.24470000e+02,3.57214491e-01,2.18138847e+00,4.94531682e-01
1.24480000e+02,3.79013275e-01,2.18703262e+00,4.94495032e-01
1.24490000e+02,4.00866528e-01,2.19230274e+00,4.94458384e-01
1.24500000e+02,4.22770451e-01,2.19718509e+00,4.94421738e-01
1.24510000e+02,4.44721103e-01,2.20166590e+00,4.94385092e-01
1.24520000e+02,4.66714408e-01,2.20573139e+00,4.94348449e-01
1.24530000e+02,4.88746154e-01,2.20936782e+00,4.94311807e-01
1.24540000e+02,5.10811988e-01,2.21256150e+00,4.94275166e-01
1.24550000e+02,5.32907425e-01,2.21529883e+00,4.94238527e-01
1.24560000e+02,5.55027843e-01,2.21756629e+00,4.94201889e-01
1.24570000e+02,5.77168485e-01,2.21935057e+00,4.94165253e-01
1.24580000e+02,5.99324463e-01,2.22063848e+00,4.94128618e-01
1.24590000e+02,6.21490758e-01,2.22141708e+00,4.94091984e-01
1.24600000e+02,6.43662225e-01,2.22167367e+00,4.94055352e-01
1.24610000e+02,6.65833590e-01,2.22139584e+00,4.94018722e-01
1.24620000e+02,6.87999460e-01,2.22057150e+00,4.93982093e-01
1.24630000e+02,7.10154322e-01,2.21918890e+00,4.93945466e-01
1.24640000e+02,7.32292547e-01,2.21723672e+00,4.93908840e-01
1.24650000e+02,7.54408395e-01,2.21470404e+00,4.93872215e-01
1.24660000e+02,7.76496021e-01,2.21158044e+00,4.93835592e-01
1.24670000e+02,7.98549478e-01,2.20785599e+00,4.93798971e-01
1.24680000e+02,8.20562721e-01,2.20352131e+00,4.93762351e-01
1.24690000e+02,8.42529616e-01,2.19856759e+00,4.93725732e-01
1.24700000e+02,8.64443943e-01,2.19298666e+00,4.93689115e-01
1.24710000e+02,8.86299405e-01,2.18677099e+00,4.93652499e-01
1.24720000e+02,9.08089632e-01,2.17991374e+00,4.93615885e-01
1.24730000e+02,9.29808190e-01,2.17240879e+00,4.93579272e-01
1.24740000e+02,9.51448587e-01,2.16425076e+00,4.93542661e-01
1.24750000e+02,9.73004282e-01,2.15543508e+00,4.93506051e-01
1.24760000e+02,9.94468693e-01,2.14595796e+00,4.93469443e-01
1.24770000e+02,1.01583520e+00,2.13581648e+00,4.93432836e-01
1.24780000e+02,1.03709717e+00,2.12500855e+00,4.93396231e-01
1.24790000e+02,1.05824793e+00,2.11353298e+00,4.93359627e-01
1.24800000e+02,1.07928083e+00,2.10138948e+00,4.93323025e-01
1.24810000e+02,1.10018921e+00,2.08857869e+00,4.93286424e-01
1.24820000e+02,1.12096639e+00,2.07510217e+00,4.93249824e-01
1.24830000e+02,1.14160577e+00,2.06096244e+00,4.93213226e-01
1.24840000e+02,1.16210073e+00,2.04616295e+00,4.93176630e-01
1.24850000e+02,1.18244470e+00,2.03070814e+00,4.93140035e-01
1.24860000e+02,1.20263119e+00,2.01460339e+00,4.93103441e-01
1.24870000e+02,1.22265372e+00,1.99785507e+00,4.93066849e-01
1.24880000e+02,1.24250592e+00,1.98047046e+00,4.93030258e-01
1.24890000e+02,1.26218148e+00,1.96245784e+00,4.92993669e-01
1.24900000e+02,1.28167416e+00,1.94382638e+00,4.92957082e-01
1.24910000e+02,1.30097785e+00,1.92458622e+00,4.92920495e-01
1.24920000e+02,1.32008653e+00,1.90474837e+00,4.92883911e-01
1.24930000e+02,1.33899428e+00,1.88432474e+00,4.92847327e-01
1.24940000e+02,1.35769534e+00,1.86332810e+00,4.92810746e-01
1.24950000e+02,1.37618403e+00,1.84177204e+00,4.92774165e-01
1.24960000e+02,1.39445486e+00,1.81967098e+00,4.92737586e-01
1.24970000e+02,1.41250246e+00,1.79704010e+00,4.92701009e-01
1.24980000e+02,1.43032162e+00,1.77389529e+00,4.92664433e-01
1.24990000e+02,1.44790729e+00,1.75025318e+00,4.92627859e-01
1.25000000e+02,1.46525460e+00,1.72613101e+00,4.92591286e-01
1.25010000e+02,1.48235885e+00,1.70154668e+00,4.92554714e-01
1.25020000e+02,1.49921551e+00,1.67651862e+00,4.92518144e-01
1.25030000e+02,1.51582025e+00,1.65106581e+00,4.92481576e-01
1.25040000e+02,1.53216893e+00,1.62520769e+00,4.92445009e-01
1.25050000e+02,1.54825759e+00,1.59896412e+00,4.92408443e-01
1.25060000e+02,1.56408251e+00,1.57235537e+00,4.92371879e-01
1.25070000e+02,1.57964013e+00,1.54540199e+00,4.92335316e-01
1.25080000e+02,1.59492712e+00,1.51812483e+00,4.92298755e-01
1.25090000e+02,1.60994035e+00,1.49054497e+00,4.92262195e-01
1.25100000e+02,1.62467691e+00,1.46268364e+00,4.92225637e-01
1.25110000e+02,1.63913409e+00,1.43456220e+00,4.92189080e-01
1.25120000e+02,1.65330942e+00,1.40620209e+00,4.92152525e-01
1.25130000e+02,1.66720060e+00,1.37762474e+00,4.92115971e-01
1.25140000e+02,1.68080558e+00,1.34885157e+00,4.92079419e-01
1.25150000e+02,1.69412252e+00,1.31990393e+00,4.92042868e-01
1.25160000e+02,1.70714978e+00,1.29080303e+00,4.92006318e-01
1.25170000e+02,1.71988593e+00,1.26156990e+00,4.91969770e-01
1.25180000e+02,1.73232976e+00,1.23222537e+00,4.91933224e-01
1.25190000e+02,1.74448026e+00,1.20279001e+00,4.91896679e-01
1.25200000e+02,1.75633663e+00,1.17328409e+00,4.91860135e-01
1.25210000e+02,1.76789825e+00,1.14372755e+00,4.91823593e-01
1.25220000e+02,1.77916474e+00,1.11413995e+00,4.91787053e-01
1.25230000e+02,1.79013586e+00,1.08454045e+00,4.91750513e-01
1.25240000e+02,1.80081159e+00,1.05494776e+00,4.91713976e-01
1.25250000e+02,1.81119211e+00,1.02538016e+00,4.91677439e-01
1.25260000e+02,1.82127774e+00,9.95855395e-01,4.91640905e-01
1.25270000e+02,1.83106899e+00,9.66390719e-01,4.91604371e-01
1.25280000e+02,1.84056656e+00,9.37002840e-01,4.91567840e-01
1.25290000e+02,1.84977129e+00,9.07707908e-01,4.91531309e-01
1.25300000e+02,1.85868419e+00,8.78521499e-01,4.91494780e-01
1.25310000e+02,1.86730641e+00,8.49458598e-01,4.91458253e-01
1.25320000e+02,1.87563926e+00,8.20533590e-01,4.91421727e-01
1.25330000e+02,1.88368419e+00,7.91760247e-01,4.91385202e-01
1.25340000e+02,1.89144277e+00,7.63151723e-01,4.91348679e-01
1.25350000e+02,1.89891672e+00,7.34720545e-01,4.91312158e-01
1.25360000e+02,1.90610786e+00,7.06478613e-01,4.91275638e-01
1.25370000e+02,1.91301813e+00,6.78437196e-01,4.91239119e-01
1.25380000e+02,1.91964960e+00,6.50606934e-01,4.91202602e-01
1.25390000e+02,1.92600443e+00,6.22997841e-01,4.91166086e-01
1.25400000e+02,1.93208486e+00,5.95619304e-01,4.91129572e-01
1.25410000e+02,1.93789324e+00,5.68480096e-01,4.91093059e-01
1.25420000e+02,1.94343200e+00,5.41588377e-01,4.91056548e-01
1.25430000e+02,1.94870366e+00,5.14951706e-01,4.91020038e-01
1.25440000e+02,1.95371078e+00,4.88577047e-01,4.90983530e-01
1.25450000e+02,1.95845602e+00,4.62470785e-01,4.90947023e-01
1.25460000e+02,1.96294209e+00,4.36638734e-01,4.90910518e-01
1.25470000e+02,1.96717174e+00,4.11086152e-01,4.90874014e-01
1.25480000e+02,1.97114780e+00,3.85817751e-01,4.90837511e-01
1.25490000e+02,1.97487312e+00,3.60837719e-01,4.90801010e-01
1.25500000e+02,1.97835060e+00,3.36149727e-01,4.90764511e-01
1.25510000e+02,1.98158316e+00,3.11756951e-01,4.90728013e-01
1.25520000e+02,1.98457377e+00,2.87662084e-01,4.90691516e-01
1.25530000e+02,1.98732541e+00,2.63867355e-01,4.90655021e-01
1.25540000e+02,1.98984109e+00,2.40374546e-01,4.90618527e-01
1.25550000e+02,1.99212383e+00,2.17185008e-01,4.90582035e-01
1.25560000e+02,1.99417665e+00,1.94299679e-01,4.90545544e-01
1.25570000e+02,1.99600261e+00,1.71719101e-01,4.90509055e-01
1.25580000e+02,1.99760473e+00,1.49443439e-01,4.90472567e-01
1.25590000e+02,1.99898607e+00,1.27472496e-01,4.90436081e-01
1.25600000e+02,2.00014965e+00,1.05805730e-01,4.90399596e-01
1.25610000e+02,2.00109853e+00,8.44422768e-02,4.90363112e-01
1.25620000e+02,2.00183570e+00,6.33809586e-02,4.90326630e-01
1.25630000e+02,2.00236419e+00,4.26203069e-02,4.90290150e-01
1.25640000e+02,2.00268698e+00,2.21585764e-02,4.90253671e-01
1.25650000e+02,2.00280705e+00,1.99376150e-03,4.90217193e-01
1.25660000e+02,2.00272735e+00,-1.78763877e-02,4.90180717e-01
1.25670000e+02,2.00245082e+00,-3.74543503e-02,4.90144242e-01
1.25680000e+02,2.00198034e+00,-5.67428195e-02,4.90107769e-01
1.25690000e+02,2.00131880e+00,-7.57446880e-02,4.90071297e-01
1.25700000e+02,2.00046904e+00,-9.44630338e-02,4.90034827e-01
1.25710000e+02,1.99943387e+00,-1.12901107e-01,4.89998358e-01
1.25720000e+02,1.99821608e+00,-1.31062315e-01,4.89961891e-01
1.25730000e+02,1.99681842e+00,-1.48950212e-01,4.89925425e-01
1.25740000e+02,1.99524358e+00,-1.66568485e-01,4.89888961e-01
1.25750000e+02,1.99349424e+00,-1.83920944e-01,4.89852498e-01
1.25760000e+02,1.99157304e+00,-2.01011506e-01,4.89816036e-01
1.25770000e+02,1.98948257e+00,-2.17844190e-01,4.89779576e-01
1.25780000e+02,1.98722538e+00,-2.34423104e-01,4.89743118e-01
1.25790000e+02,1.98480398e+00,-2.50752433e-01,4.89706661e-01
1.25800000e+02,1.98222085e+00,-2.66836434e-01,4.89670205e-01
1.25810000e+02,1.97947841e+00,-2.82679422e-01,4.89633751e-01
1.25820000e+02,1.97657904e+00,-2.98285765e-01,4.89597298e-01
1.25830000e+02,1.97352508e+00,-3.13659876e-01,4.89560847e-01
1.25840000e+02,1.97031884e+00,-3.28806204e-01,4.89524397e-01
1.25850000e+02,1.96696255e+00,-3.43729224e-01,4.89487949e-01
1.25860000e+02,1.96345843e+00,-3.58433438e-01,4.89451502e-01
1.25870000e+02,1.95980864e+00,-3.72923358e-01,4.89415056e-01
1.25880000e+02,1.95601529e+00,-3.87203511e-01,4.89378612e-01
1.25890000e+02,1.95208045e+00,-4.01278425e-01,4.89342170e-01
1.25900000e+02,1.94800616e+00,-4.15152627e-01,4.89305729e-01
1.25910000e+02,1.94379438e+00,-4.28830637e-01,4.89269289e-01
1.25920000e+02,1.93944706e+00,-4.42316965e-01,4.89232851e-01
1.25930000e+02,1.93496609e+00,-4.55616106e-01,4.89196415e-01
1.25940000e+02,1.93035330e+00,-4.68732536e-01,4.89159979e-01
1.25950000e+02,1.92561051e+00,-4.81670705e-01,4.89123546e-01
1.25960000e+02,1.92073948e+00,-4.94435041e-01,4.89087113e-01
1.25970000e+02,1.91574190e+00,-5.07029939e-01,4.89050683e-01
1.25980000e+02,1.91061945e+00,-5.19459763e-01,4.89014253e-01
1.25990000e+02,1.90537377e+00,-5.31728843e-01,4.88977825e-01
1.26000000e+02,1.90000642e+00,-5.43841469e-01,4.88941399e-01
1.26010000e+02,1.89451896e+00,-5.55801894e-01,4.88904974e-01
1.26020000e+02,1.88891287e+00,-5.67614328e-01,4.88868551e-01
1.26030000e+02,1.88318962e+00,-5.79282938e-01,4.88832129e-01
1.26040000e+02,1.87735061e+00,-5.90811847e-01,4.88795708e-01
1.26050000e+02,1.87139723e+00,-6.02205130e-01,4.88759289e-01
1.26060000e+02,1.86533081e+00,-6.13466816e-01,4.88722871e-01
1.26070000e+02,1.85915263e+00,-6.24600886e-01,4.88686455e-01
1.26080000e+02,1.85286396e+00,-6.35611270e-01,4.88650040e-01
1.26090000e+02,1.84646601e+00,-6.46501850e-01,4.88613627e-01
1.26100000e+02,1.83995995e+00,-6.57276454e-01,4.88577215e-01
1.26110000e+02,1.83334693e+00,-6.67938862e-01,4.88540805e-01
1.26120000e+02,1.82662804e+00,-6.78492801e-01,4.88504396e-01
1.26130000e+02,1.81980435e+00,-6.88941945e-01,4.88467988e-01
1.26140000e+02,1.81287688e+00,-6.99289919e-01,4.88431583e-01
1.26150000e+02,1.80584664e+00,-7.09540293e-01,4.88395178e-01
1.26160000e+02,1.79871457e+00,-7.19696586e-01,4.88358775e-01
1.26170000e+02,1.79148159e+00,-7.29762264e-01,4.88322373e-01
1.26180000e+02,1.78414860e+00,-7.39740743e-01,4.88285973e-01
1.26190000e+02,1.77671644e+00,-7.49635384e-01,4.88249574e-01
1.26200000e+02,1.76918595e+00,-7.59449501e-01,4.88213177e-01
1.26210000e+02,1.76155789e+00,-7.69186354e-01,4.88176781e-01
1.26220000e+02,1.75383304e+00,-7.78849151e-01,4.88140387e-01
1.26230000e+02,1.74601210e+00,-7.88441054e-01,4.88103994e-01
1.26240000e+02,1.73809579e+00,-7.97965171e-01,4.88067603e-01
1.26250000e+02,1.73008474e+00,-8.07424563e-01,4.88031213e-01
1.26260000e+02,1.72197961e+00,-8.16822241e-01,4.87994824e-01
1.26270000e+02,1.71378098e+00,-8.26161170e-01,4.87958437e-01
1.26280000e+02,1.70548943e+00,-8.35444266e-01,4.87922052e-01
1.26290000e+02,1.69710550e+00,-8.44674396e-01,4.87885668e-01
1.26300000e+02,1.68862971e+00,-8.53854384e-01,4.87849285e-01
1.26310000e+02,1.68006254e+00,-8.62987007e-01,4.87812904e-01
1.26320000e+02,1.67140445e+00,-8.72074997e-01,4.87776524e-01
1.26330000e+02,1.66265588e+00,-8.81121041e-01,4.87740146e-01
1.26340000e+02,1.65381723e+00,-8.90127782e-01,4.87703769e-01
1.26350000e+02,1.64488887e+00,-8.99097822e-01,4.87667394e-01
1.26360000e+02,1.63587117e+00,-9.08033719e-01,4.87631020e-01
1.26370000e+02,1.62676444e+00,-9.16937990e-01,4.87594647e-01
1.26380000e+02,1.61756900e+00,-9.25813109e-01,4.87558276e-01
1.26390000e+02,1.60828512e+00,-9.34661513e-01,4.87521907e-01
1.26400000e+02,1.59891306e+00,-9.43485596e-01,4.87485539e-01
1.26410000e+02,1.58945305e+00,-9.52287714e-01,4.87449172e-01
1.26420000e+02,1.57990529e+00,-9.61070186e-01,4.87412807e-01
1.26430000e+02,1.57026997e+00,-9.69835291e-01,4.87376443e-01
1.26440000e+02,1.56054725e+00,-9.78585270e-01,4.87340081e-01
1.26450000e+02,1.55073727e+00,-9.87322331e-01,4.87303720e-01
1.26460000e+02,1.54084016e+00,-9.96048642e-01,4.87267361e-01
1.26470000e+02,1.53085600e+00,-1.00476634e+00,4.87231003e-01
1.26480000e+02,1.52078487e+00,-1.01347751e+00,4.87194646e-01
1.26490000e+02,1.51062682e+00,-1.02218423e+00,4.87158291e-01
1.26500000e+02,1.50038190e+00,-1.03088853e+00,4.87121938e-01
1.26510000e+02,1.49005012e+00,-1.03959240e+00,4.87085586e-01
1.26520000e+02,1.47963146e+00,-1.04829779e+00,4.87049235e-01
1.26530000e+02,1.46912591e+00,-1.05700665e+00,4.87012886e-01
1.26540000e+02,1.45853341e+00,-1.06572086e+00,4.86976538e-01
1.26550000e+02,1.44785392e+00,-1.07444229e+00,4.86940192e-01
1.26560000e+02,1.43708734e+00,-1.08317277e+00,4.86903847e-01
1.26570000e+02,1.42623358e+00,-1.09191410e+00,4.86867504e-01
1.26580000e+02,1.41529252e+00,-1.10066804e+00,4.86831162e-01
1.26590000e+02,1.40426402e+00,-1.10943633e+00,4.86794822e-01
1.26600000e+02,1.39314794e+00,-1.11822068e+00,4.86758483e-01
1.26610000e+02,1.38194410e+00,-1.12702274e+00,4.86722145e-01
1.26620000e+02,1.37065232e+00,-1.13584417e+00,4.86685809e-01
1.26630000e+02,1.35927240e+00,-1.14468657e+00,4.86649474e-01
1.26640000e+02,1.34780413e+00,-1.15355151e+00,4.86613141e-01
1.26650000e+02,1.33624726e+00,-1.16244055e+00,4.86576809e-01
1.26660000e+02,1.32460155e+00,-1.17135518e+00,4.86540479e-01
1.26670000e+02,1.31286674e+00,-1.18029690e+00,4.86504150e-01
1.26680000e+02,1.30104255e+00,-1.18926715e+00,4.86467823e-01
1.26690000e+02,1.28912869e+00,-1.19826734e+00,4.86431497e-01
1.26700000e+02,1.27712485e+00,-1.20729884e+00,4.86395173e-01
1.26710000e+02,1.26503071e+00,-1.21636302e+00,4.86358850e-01
1.26720000e+02,1.25284595e+00,-1.22546118e+00,4.86322528e-01
1.26730000e+02,1.24057021e+00,-1.23459459e+00,4.86286208e-01
1.26740000e+02,1.22820313e+00,-1.24376451e+00,4.86249889e-01
1.26750000e+02,1.21574436e+00,-1.25297212e+00,4.86213572e-01
1.26760000e+02,1.20319350e+00,-1.26221861e+00,4.86177256e-01
1.26770000e+02,1.19055016e+00,-1.27150509e+00,4.86140942e-01
1.26780000e+02,1.17781393e+00,-1.28083267e+00,4.86104629e-01
1.26790000e+02,1.16498441e+00,-1.29020238e+00,4.86068318e-01
1.26800000e+02,1.15206116e+00,-1.29961525e+00,4.86032008e-01
1.26810000e+02,1.13904375e+00,-1.30907224e+00,4.85995700e-01
1.26820000e+02,1.12593174e+00,-1.31857427e+00,4.85959393e-01
1.26830000e+02,1.11272467e+00,-1.32812222e+00,4.85923087e-01
1.26840000e+02,1.09942207e+00,-1.33771692e+00,4.85886783e-01
1.26850000e+02,1.08602349e+00,-1.34735917e+00,4.85850480e-01
1.26860000e+02,1.07252843e+00,-1.35704970e+00,4.85814179e-01
1.26870000e+02,1.05893642e+00,-1.36678919e+00,4.85777879e-01
1.26880000e+02,1.04524696e+00,-1.37657828e+00,4.85741581e-01
1.26890000e+02,1.03145955e+00,-1.38641756e+00,4.85705284e-01
1.26900000e+02,1.01757370e+00,-1.39630753e+00,4.85668989e-01
1.26910000e+02,1.00358889e+00,-1.40624867e+00,4.85632695e-01
1.26920000e+02,9.89504606e-01,-1.41624138e+00,4.85596402e-01
1.26930000e+02,9.75320337e-01,-1.42628601e+00,4.85560111e-01
1.26940000e+02,9.61035562e-01,-1.43638282e+00,4.85523821e-01
1.26950000e+02,9.46649760e-01,-1.44653204e+00,4.85487533e-01
